ID_Aluno,First_Name,Last_Name,Email,Gender,Age,Parent_Education_Level,Family_Income_Level
S1455,John,Williams,student455@university.com,Female,24,PhD,Medium
S1456,Emma,Williams,student456@university.com,Female,20,,High
S1457,Liam,Jones,student457@university.com,Male,18,PhD,Low
S1458,John,Johnson,student458@university.com,Male,18,High School,Medium
S1459,John,Johnson,student459@university.com,Female,19,,Low
S1460,Sara,Jones,student460@university.com,Male,21,Bachelor's,Low
S1461,Ahmed,Johnson,student461@university.com,Male,18,,Medium
S1462,Emma,Davis,student462@university.com,Female,24,High School,Low
S1463,Ali,Brown,student463@university.com,Male,24,,Low
S1464,Maria,Davis,student464@university.com,Female,22,,Low
S1465,Omar,Smith,student465@university.com,Male,22,PhD,Low
S1466,Liam,Williams,student466@university.com,Female,18,PhD,Low
S1467,Ali,Smith,student467@university.com,Female,19,Bachelor's,Low
S1468,Ahmed,Williams,student468@university.com,Female,19,Master's,Low
S1469,Maria,Brown,student469@university.com,Female,20,Bachelor's,High
S1470,Ahmed,Johnson,student470@university.com,Female,23,Master's,Low
S1471,Liam,Davis,student471@university.com,Male,23,,Low
S1472,John,Jones,student472@university.com,Male,23,,Low
S1473,Maria,Davis,student473@university.com,Male,21,PhD,Low
S1474,John,Brown,student474@university.com,Female,19,PhD,Low
S1475,Liam,Smith,student475@university.com,Male,20,,Medium
S1476,Ali,Jones,student476@university.com,Female,22,Master's,High
S1477,Liam,Johnson,student477@university.com,Female,24,Bachelor's,Medium
S1478,Ali,Brown,student478@university.com,Male,23,,High
S1479,Maria,Jones,student479@university.com,Female,22,,Medium
S1480,Maria,Brown,student480@university.com,Male,22,,Low
S1481,Emma,Brown,student481@university.com,Female,18,PhD,Medium
S1482,Ahmed,Johnson,student482@university.com,Female,21,Master's,Medium
S1483,Emma,Williams,student483@university.com,Male,20,,Low
S1484,Ahmed,Jones,student484@university.com,Female,21,High School,High
S1485,Emma,Johnson,student485@university.com,Male,18,High School,High
S1486,John,Brown,student486@university.com,Female,20,,Medium
S1487,Maria,Johnson,student487@university.com,Male,20,PhD,Low
S1488,Ali,Williams,student488@university.com,Female,19,,Low
S1489,Ahmed,Davis,student489@university.com,Male,21,High School,Medium
S1490,Liam,Jones,student490@university.com,Male,21,High School,Low
S1491,Ahmed,Williams,student491@university.com,Female,19,Bachelor's,Low
S1492,Ali,Smith,student492@university.com,Male,22,,Low
S1493,Emma,Jones,student493@university.com,Female,18,,Medium
S1494,Ahmed,Williams,student494@university.com,Female,21,Master's,Medium
S1495,Omar,Brown,student495@university.com,Male,19,,Medium
S1496,John,Jones,student496@university.com,Male,24,PhD,Low
S1497,Maria,Jones,student497@university.com,Male,20,,High
S1498,Ali,Johnson,student498@university.com,Male,23,,Medium
S1499,Maria,Brown,student499@university.com,Male,24,PhD,Medium
S1500,Omar,Smith,student500@university.com,Female,19,Bachelor's,Medium
S1501,Ahmed,Davis,student501@university.com,Male,23,,Medium
S1502,Ahmed,Williams,student502@university.com,Female,22,PhD,High
S1503,Liam,Johnson,student503@university.com,Male,18,,Medium
S1504,Omar,Williams,student504@university.com,Male,23,,Medium
S1505,Ali,Smith,student505@university.com,Male,22,,Medium
S1506,Liam,Smith,student506@university.com,Female,23,High School,Low
S1507,John,Jones,student507@university.com,Male,20,,Low
S1508,Liam,Smith,student508@university.com,Female,20,Master's,Medium
S1509,Sara,Williams,student509@university.com,Female,20,PhD,Low
S1510,Ali,Brown,student510@university.com,Female,20,PhD,Low
S1511,Sara,Brown,student511@university.com,Male,19,,Medium
S1512,Omar,Jones,student512@university.com,Female,20,High School,Medium
S1513,Emma,Davis,student513@university.com,Male,24,PhD,Medium
S1514,Sara,Williams,student514@university.com,Female,20,PhD,Low
S1515,John,Williams,student515@university.com,Male,24,High School,Low
S1516,Liam,Smith,student516@university.com,Female,19,Master's,Low
S1517,Emma,Williams,student517@university.com,Male,20,,High
S1518,Liam,Johnson,student518@university.com,Male,22,,Low
S1519,Sara,Davis,student519@university.com,Male,22,,Low
S1520,Liam,Smith,student520@university.com,Female,21,Bachelor's,Low
S1521,Omar,Johnson,student521@university.com,Female,22,,High
S1522,Emma,Jones,student522@university.com,Male,18,High School,Medium
S1523,Omar,Brown,student523@university.com,Female,18,,Low
S1524,Sara,Jones,student524@university.com,Female,18,Master's,Low
S1525,Omar,Brown,student525@university.com,Female,19,Bachelor's,High
S1526,John,Jones,student526@university.com,Female,22,High School,Low
S1527,Sara,Williams,student527@university.com,Female,24,High School,Medium
S1528,Sara,Johnson,student528@university.com,Female,18,,Medium
S1529,Sara,Brown,student529@university.com,Female,21,,Medium
S1530,Ali,Smith,student530@university.com,Male,19,Bachelor's,High
S1531,Liam,Johnson,student531@university.com,Male,21,Bachelor's,Low
S1532,Ali,Smith,student532@university.com,Female,22,Bachelor's,High
S1533,Ali,Johnson,student533@university.com,Male,20,High School,Medium
S1534,John,Johnson,student534@university.com,Male,21,Master's,High
S1535,Emma,Jones,student535@university.com,Male,20,High School,Low
S1536,Liam,Brown,student536@university.com,Female,19,,Low
S1537,Omar,Brown,student537@university.com,Female,21,,Low
S1538,Ahmed,Johnson,student538@university.com,Female,21,Bachelor's,Medium
S1539,Sara,Williams,student539@university.com,Female,23,Bachelor's,Low
S1540,Omar,Williams,student540@university.com,Female,19,Bachelor's,High
S1541,Sara,Smith,student541@university.com,Male,19,High School,Medium
S1542,John,Smith,student542@university.com,Female,18,,High
S1543,Sara,Jones,student543@university.com,Male,22,Bachelor's,Medium
S1544,Ali,Johnson,student544@university.com,Female,21,PhD,Medium
S1545,Liam,Smith,student545@university.com,Male,21,Master's,Low
S1546,Ahmed,Smith,student546@university.com,Female,24,,High
S1547,Maria,Davis,student547@university.com,Female,19,High School,Medium
S1548,Sara,Johnson,student548@university.com,Female,19,,Medium
S1549,Omar,Jones,student549@university.com,Female,22,,High
S1550,Ali,Smith,student550@university.com,Female,19,,High
S1551,Maria,Jones,student551@university.com,Female,20,High School,Low
S1552,Ahmed,Brown,student552@university.com,Male,20,PhD,High
S1553,Maria,Jones,student553@university.com,Female,23,,Low
S1554,Ali,Williams,student554@university.com,Male,20,Master's,Medium
S1555,Liam,Williams,student555@university.com,Female,20,High School,Low
S1556,Liam,Jones,student556@university.com,Male,22,Master's,High
S1557,Emma,Williams,student557@university.com,Male,21,,Medium
S1558,Liam,Brown,student558@university.com,Male,20,,High
S1559,Emma,Johnson,student559@university.com,Male,23,,Medium
S1560,Maria,Williams,student560@university.com,Male,19,Bachelor's,High
S1561,John,Williams,student561@university.com,Male,20,High School,High
S1562,Omar,Jones,student562@university.com,Female,23,,High
S1563,Omar,Brown,student563@university.com,Male,22,,Low
S1564,Maria,Johnson,student564@university.com,Female,24,PhD,Low
S1565,Sara,Jones,student565@university.com,Female,24,Bachelor's,Medium
S1566,Sara,Jones,student566@university.com,Male,24,Master's,Low
S1567,Liam,Davis,student567@university.com,Male,19,,High
S1568,Omar,Brown,student568@university.com,Female,23,Master's,High
S1569,Omar,Johnson,student569@university.com,Male,20,,Low
S1570,Emma,Brown,student570@university.com,Male,21,,Low
S1571,John,Johnson,student571@university.com,Male,19,,Medium
S1572,Ali,Brown,student572@university.com,Male,19,Bachelor's,Medium
S1573,Sara,Jones,student573@university.com,Male,24,,Medium
S1574,Omar,Jones,student574@university.com,Male,21,Master's,Low
S1575,Emma,Smith,student575@university.com,Male,24,,Low
S1576,Ahmed,Williams,student576@university.com,Female,19,PhD,Medium
S1577,Emma,Davis,student577@university.com,Male,20,PhD,Medium
S1578,Sara,Brown,student578@university.com,Female,24,Master's,Low
S1579,Sara,Davis,student579@university.com,Female,24,PhD,Low
S1580,Emma,Smith,student580@university.com,Female,24,Bachelor's,Medium
S1581,Ali,Williams,student581@university.com,Female,19,Master's,Medium
S1582,Maria,Brown,student582@university.com,Male,20,High School,High
S1583,Sara,Johnson,student583@university.com,Female,21,Master's,Medium
S1584,Emma,Williams,student584@university.com,Female,18,High School,High
S1585,Omar,Jones,student585@university.com,Female,21,PhD,Low
S1586,Emma,Smith,student586@university.com,Female,20,Master's,Medium
S1587,John,Williams,student587@university.com,Female,22,Bachelor's,Medium
S1588,Maria,Williams,student588@university.com,Male,24,PhD,Medium
S1589,Ahmed,Jones,student589@university.com,Male,21,PhD,Low
S1590,Ali,Brown,student590@university.com,Female,22,PhD,Low
S1591,Liam,Johnson,student591@university.com,Male,22,High School,Medium
S1592,Ahmed,Jones,student592@university.com,Male,20,High School,Medium
S1593,Maria,Johnson,student593@university.com,Female,20,Bachelor's,Low
S1594,Maria,Brown,student594@university.com,Female,24,High School,Low
S1595,Maria,Williams,student595@university.com,Female,18,,High
S1596,Ahmed,Johnson,student596@university.com,Male,23,,High
S1597,Omar,Smith,student597@university.com,Female,19,Master's,Low
S1598,Maria,Smith,student598@university.com,Male,21,PhD,High
S1599,Emma,Jones,student599@university.com,Male,20,,Medium
S1600,Ahmed,Brown,student600@university.com,Male,21,High School,Medium
S1601,Liam,Jones,student601@university.com,Female,23,Bachelor's,Low
S1602,Maria,Jones,student602@university.com,Male,23,High School,Medium
S1603,Emma,Davis,student603@university.com,Female,24,PhD,High
S1604,Omar,Jones,student604@university.com,Female,22,,Low
S1605,John,Davis,student605@university.com,Female,24,,Medium
S1606,Omar,Smith,student606@university.com,Female,19,,High
S1607,Liam,Smith,student607@university.com,Female,18,High School,High
S1608,Maria,Jones,student608@university.com,Male,21,Master's,Low
S1609,Liam,Smith,student609@university.com,Male,19,High School,Medium
S1610,Ahmed,Brown,student610@university.com,Male,18,,Low
S1611,Sara,Davis,student611@university.com,Male,21,,Medium
S1612,Maria,Davis,student612@university.com,Male,19,,Medium
S1613,Sara,Jones,student613@university.com,Female,20,,Medium
S1614,Emma,Smith,student614@university.com,Female,21,,Low
S1615,John,Johnson,student615@university.com,Male,19,Bachelor's,Medium
S1616,Ali,Davis,student616@university.com,Male,23,,Low
S1617,Liam,Jones,student617@university.com,Male,18,High School,Low
S1618,Omar,Jones,student618@university.com,Female,19,Bachelor's,Medium
S1619,John,Brown,student619@university.com,Female,20,PhD,High
S1620,Maria,Williams,student620@university.com,Female,24,PhD,Medium
S1621,Sara,Williams,student621@university.com,Male,21,,Low
S1622,Omar,Davis,student622@university.com,Male,21,,High
S1623,Sara,Brown,student623@university.com,Male,21,Master's,Low
S1624,Ahmed,Brown,student624@university.com,Male,20,PhD,Low
S1625,Sara,Brown,student625@university.com,Female,18,PhD,Medium
S1626,Ahmed,Davis,student626@university.com,Male,21,Master's,Medium
S1627,Emma,Williams,student627@university.com,Male,18,Bachelor's,Medium
S1628,Omar,Brown,student628@university.com,Male,19,,Medium
S1629,Omar,Smith,student629@university.com,Female,23,,Medium
S1630,Ali,Jones,student630@university.com,Female,23,,Medium
S1631,Maria,Jones,student631@university.com,Male,18,Master's,Low
S1632,Ahmed,Johnson,student632@university.com,Female,18,,High
S1633,Ali,Johnson,student633@university.com,Female,23,,Low
S1634,Sara,Davis,student634@university.com,Female,21,,Medium
S1635,Sara,Davis,student635@university.com,Female,22,,Low
S1636,Ali,Jones,student636@university.com,Female,22,High School,Low
S1637,Omar,Smith,student637@university.com,Male,20,Master's,Low
S1638,Sara,Williams,student638@university.com,Male,24,Bachelor's,Low
S1639,Liam,Williams,student639@university.com,Male,23,High School,High
S1640,Emma,Davis,student640@university.com,Female,23,Master's,High
S1641,Emma,Smith,student641@university.com,Female,20,High School,Medium
S1642,Liam,Davis,student642@university.com,Female,22,Bachelor's,Medium
S1643,Ali,Williams,student643@university.com,Female,19,High School,Low
S1644,Liam,Davis,student644@university.com,Male,21,High School,High
S1645,Ahmed,Brown,student645@university.com,Male,21,Bachelor's,Low
S1646,Ahmed,Davis,student646@university.com,Male,19,PhD,Low
S1647,Ali,Jones,student647@university.com,Male,19,High School,Medium
S1648,Liam,Davis,student648@university.com,Male,22,High School,Low
S1649,Ahmed,Jones,student649@university.com,Male,20,High School,Low
S1650,Omar,Smith,student650@university.com,Female,19,,Low
S1651,Liam,Williams,student651@university.com,Female,20,,High
S1652,Omar,Johnson,student652@university.com,Male,24,Bachelor's,Medium
S1653,Ahmed,Johnson,student653@university.com,Female,18,Master's,Medium
S1654,Emma,Williams,student654@university.com,Male,21,,Low
S1655,Ahmed,Johnson,student655@university.com,Male,22,Bachelor's,Medium
S1656,Omar,Davis,student656@university.com,Female,21,,Medium
S1657,John,Smith,student657@university.com,Male,22,Master's,Medium
S1658,Maria,Smith,student658@university.com,Male,18,,High
S1659,Sara,Williams,student659@university.com,Male,21,PhD,Low
S1660,Liam,Johnson,student660@university.com,Female,18,Master's,Low
S1661,John,Davis,student661@university.com,Female,22,Master's,Medium
S1662,Ahmed,Smith,student662@university.com,Female,19,,High
S1663,Emma,Smith,student663@university.com,Female,24,,Medium
S1664,Ali,Brown,student664@university.com,Male,21,High School,Medium
S1665,Ahmed,Brown,student665@university.com,Female,18,High School,Low
S1666,Emma,Smith,student666@university.com,Female,23,Master's,High
S1667,Maria,Williams,student667@university.com,Female,21,High School,Medium
S1668,Ahmed,Jones,student668@university.com,Male,21,High School,Low
S1669,Omar,Jones,student669@university.com,Female,21,,Medium
S1670,Ali,Davis,student670@university.com,Female,20,PhD,Medium
S1671,Emma,Smith,student671@university.com,Male,18,High School,Low
S1672,Emma,Smith,student672@university.com,Male,18,High School,Low
S1673,Emma,Smith,student673@university.com,Male,21,PhD,Low
S1674,Maria,Williams,student674@university.com,Male,19,,High
S1675,Ahmed,Brown,student675@university.com,Female,21,Master's,Low
S1676,Maria,Smith,student676@university.com,Male,20,Bachelor's,Low
S1677,Liam,Smith,student677@university.com,Female,22,,Low
S1678,Sara,Johnson,student678@university.com,Female,20,PhD,Medium
S1679,Sara,Williams,student679@university.com,Female,19,PhD,Low
S1680,Liam,Davis,student680@university.com,Female,21,Master's,High
S1681,Ahmed,Smith,student681@university.com,Female,18,High School,Low
S1682,Omar,Johnson,student682@university.com,Male,24,Bachelor's,Low
S1683,Maria,Jones,student683@university.com,Female,23,Bachelor's,Medium
S1684,Ali,Davis,student684@university.com,Female,21,Bachelor's,Low
S1685,Emma,Smith,student685@university.com,Female,19,,Low
S1686,Emma,Smith,student686@university.com,Male,18,PhD,High
S1687,Ahmed,Johnson,student687@university.com,Female,20,,Medium
S1688,Omar,Williams,student688@university.com,Female,22,Bachelor's,High
S1689,Sara,Smith,student689@university.com,Male,22,,Low
S1690,Sara,Jones,student690@university.com,Female,24,,Medium
S1691,Emma,Smith,student691@university.com,Female,21,,Medium
S1692,Ahmed,Jones,student692@university.com,Male,20,Master's,Medium
S1693,Maria,Davis,student693@university.com,Female,24,High School,Medium
S1694,Sara,Davis,student694@university.com,Female,23,High School,High
S1695,Maria,Brown,student695@university.com,Female,23,High School,Low
S1696,Omar,Brown,student696@university.com,Female,24,Bachelor's,Low
S1697,Sara,Jones,student697@university.com,Female,19,,High
S1698,Sara,Williams,student698@university.com,Male,22,,Low
S1699,John,Smith,student699@university.com,Male,20,PhD,Medium
S1700,Sara,Smith,student700@university.com,Male,21,,Medium
